id_venda;data;cliente;produto;categoria;quantidade;valor_unitario;cidade;estado;forma_pagamento
447;2026-03-12 06:07:00;Pedro Ribeiro;Monitor 4K 32;Informática;7;2400.0;Maringá;PR;Boleto Bancário
448;2026-03-12 06:59:00;Bruna Oliveira;Caixa de Som PC;Informática;6;120.0;Arapongas;PR;Pix
449;2026-03-12 07:34:00;Larissa Lima;Switch Gigabit 8 Portas;Informática;9;135.0;Maringá;PR;Pix
450;2026-03-12 09:07:00;Vinícius Silva;SSD 1TB NVMe;Informática;2;450.0;Cambé;PR;Boleto Bancário
451;2026-03-12 17:00:00;Yasmin Vieira;Water Cooler 240mm;Informática;3;410.0;Maringá;PR;Cartão de Crédito
452;2026-03-12 19:40:00;Amanda Carvalho;Headset Gamer;Informática;12;199.9;Londrina;PR;Boleto Bancário
453;2026-03-12 20:50:00;Julia Carvalho;Fonte Real 650W;Informática;6;380.0;Ibiporã;PR;Cartão de Crédito
454;2026-03-13 07:07:00;Lucas Silva;Monitor Gamer 24 144Hz;Informática;8;980.0;Arapongas;PR;Cartão de Crédito
455;2026-03-13 12:23:00;Enzo Soares;Cabo de Rede CAT6 5m;Informática;11;25.0;Arapongas;PR;Cartão de Crédito
456;2026-03-13 17:36:00;Gabriel Martins;Fonte Real 750W;Informática;3;490.0;Cambé;PR;Boleto Bancário
457;2026-03-13 18:14:00;Rodrigo Ribeiro;SSD 1TB NVMe;Informática;11;450.0;Cambé;PR;Cartão de Crédito
458;2026-03-14 02:16:00;Guilherme Carvalho;Adaptador Bluetooth USB;Informática;1;39.9;Maringá;PR;Pix
459;2026-03-14 12:26:00;Maria Souza;SSD 2TB NVMe;Informática;7;820.0;Cambé;PR;Boleto Bancário
460;2026-03-14 12:29:00;Larissa Fernandes;Notebook Gamer;Informática;12;5499.0;Ibiporã;PR;Boleto Bancário
461;2026-03-14 12:32:00;Beatriz Alves;Cooler Fan 120mm;Informática;4;45.0;Arapongas;PR;Boleto Bancário
462;2026-03-14 15:38:00;Gustavo Costa;Monitor Gamer 24 144Hz;Informática;3;980.0;Maringá;PR;Pix
463;2026-03-14 16:42:00;Thiago Rodrigues;Switch Gigabit 8 Portas;Informática;10;135.0;Maringá;PR;Boleto Bancário
464;2026-03-14 21:43:00;Pedro Oliveira;Tablet Android 10;Informática;5;899.0;Maringá;PR;Boleto Bancário
465;2026-03-14 22:55:00;Enzo Ferreira;Mini PC Intel;Informática;8;1250.0;Cambé;PR;Boleto Bancário
466;2026-03-14 23:50:00;Vinícius Silva;Placa-Mãe ASUS Prime;Informática;7;780.0;Arapongas;PR;Cartão de Crédito
467;2026-03-15 02:24:00;Larissa Fernandes;Memória RAM 8GB DDR4;Informática;4;180.0;Cambé;PR;Boleto Bancário
468;2026-03-15 05:49:00;Felipe Lopes;Mini PC Intel;Informática;3;1250.0;Cambé;PR;Cartão de Crédito
469;2026-03-15 07:19:00;Rafael Almeida;SSD 2TB NVMe;Informática;10;820.0;Cambé;PR;Cartão de Crédito
470;2026-03-15 07:47:00;Thiago Soares;Roteador Wi-Fi 6;Informática;2;320.0;Londrina;PR;Pix
471;2026-03-15 11:55:00;Enzo Vieira;Tablet Android 10;Informática;10;899.0;Cambé;PR;Cartão de Crédito
472;2026-03-15 13:11:00;Amanda Vieira;Cadeira Gamer;Informática;11;990.0;Arapongas;PR;Boleto Bancário
473;2026-03-15 14:07:00;Mateus Santos;Webcam Full HD;Informática;1;210.0;Ibiporã;PR;Boleto Bancário
474;2026-03-15 14:56:00;Vinícius Silva;Microfone Condensador;Informática;8;340.0;Arapongas;PR;Pix
475;2026-03-15 19:19:00;Felipe Santos;Cabo de Rede CAT6 5m;Informática;12;25.0;Cambé;PR;Cartão de Crédito
476;2026-03-15 20:03:00;Rodrigo Ribeiro;Microfone Condensador;Informática;5;340.0;Arapongas;PR;Cartão de Crédito
477;2026-03-15 21:34:00;Letícia Souza;Placa-Mãe MSI Gaming;Informática;10;890.0;Cambé;PR;Pix
478;2026-03-15 22:05:00;Letícia Pereira;Gabinete Gamer ATX;Informática;1;320.0;Ibiporã;PR;Boleto Bancário
479;2026-03-15 22:13:00;Julia Oliveira;Processador Intel i7;Informática;9;1950.0;Londrina;PR;Boleto Bancário
480;2026-03-16 01:00:00;Arthur Pereira;Processador Intel i7;Informática;11;1950.0;Maringá;PR;Boleto Bancário
481;2026-03-16 07:52:00;Vitor Souza;Mouse Gamer RGB;Informática;6;149.9;Londrina;PR;Cartão de Crédito
482;2026-03-16 09:54:00;João Santos;Microfone Condensador;Informática;10;340.0;Apucarana;PR;Pix
483;2026-03-16 13:00:00;Pedro Carvalho;Roteador Wi-Fi 6;Informática;10;320.0;Apucarana;PR;Boleto Bancário
484;2026-03-16 13:24:00;Bruno Rodrigues;Water Cooler 240mm;Informática;7;410.0;Maringá;PR;Pix
485;2026-03-16 16:45:00;Gustavo Lima;Repetidor Wi-Fi;Informática;8;89.0;Maringá;PR;Pix
486;2026-03-16 22:08:00;Gustavo Lima;Repetidor Wi-Fi;Informática;8;89.0;Apucarana;PR;Pix
487;2026-03-16 23:44:00;Gustavo Lopes;Adaptador Bluetooth USB;Informática;12;39.9;Arapongas;PR;Boleto Bancário
488;2026-03-17 00:53:00;Mateus Carvalho;Memória RAM 32GB DDR5;Informática;2;750.0;Ibiporã;PR;Cartão de Crédito
489;2026-03-17 03:32:00;Daniel Barbosa;Mousepad Extended;Informática;3;69.9;Londrina;PR;Cartão de Crédito
490;2026-03-17 07:45:00;Leonardo Ferreira;Monitor Ultrawide 29;Informática;6;1150.0;Cambé;PR;Boleto Bancário
491;2026-03-17 11:39:00;Vinícius Lopes;Impressora Tanque Tinta;Informática;12;1100.0;Londrina;PR;Cartão de Crédito
492;2026-03-17 13:58:00;Felipe Oliveira;Headset Bluetooth;Informática;1;280.0;Londrina;PR;Cartão de Crédito
493;2026-03-17 14:32:00;Larissa Ribeiro;Monitor Gamer 24 144Hz;Informática;7;980.0;Londrina;PR;Cartão de Crédito
494;2026-03-17 17:08:00;Vitor Lopes;Gabinete Gamer ATX;Informática;6;320.0;Londrina;PR;Boleto Bancário
495;2026-03-18 00:02:00;Gustavo Pereira;Placa de Vídeo RTX 4060;Informática;7;2100.0;Arapongas;PR;Boleto Bancário
496;2026-03-18 01:51:00;Amanda Costa;Notebook Pro;Informática;5;6200.0;Ibiporã;PR;Boleto Bancário
497;2026-03-18 07:19:00;Enzo Rodrigues;Placa de Vídeo RX 7600;Informática;3;1650.0;Ibiporã;PR;Pix
498;2026-03-18 12:11:00;Diego Lima;Mousepad Extended;Informática;4;69.9;Ibiporã;PR;Boleto Bancário
499;2026-03-18 12:54:00;Maria Lima;Cooler Fan 120mm;Informática;1;45.0;Cambé;PR;Boleto Bancário
500;2026-03-18 15:50:00;Rodrigo Carvalho;Monitor 4K 32;Informática;4;2400.0;Cambé;PR;Cartão de Crédito
501;2026-03-18 15:52:00;André Almeida;Mini PC Intel;Informática;6;1250.0;Maringá;PR;Boleto Bancário
502;2026-03-18 16:19:00;Bruno Lima;Processador Intel i7;Informática;2;1950.0;Apucarana;PR;Pix
503;2026-03-18 18:21:00;Bruna Pereira;Teclado de Membrana;Informática;7;79.9;Arapongas;PR;Boleto Bancário
504;2026-03-18 18:37:00;Maria Souza;HD Externo 1TB;Informática;1;299.0;Ibiporã;PR;Boleto Bancário
505;2026-03-18 18:38:00;André Lima;Placa-Mãe ASUS Prime;Informática;9;780.0;Apucarana;PR;Boleto Bancário
506;2026-03-18 19:37:00;Yasmin Fernandes;Repetidor Wi-Fi;Informática;6;89.0;Apucarana;PR;Pix
507;2026-03-18 21:52:00;Mateus Fernandes;Fonte Real 650W;Informática;4;380.0;Arapongas;PR;Pix
508;2026-03-19 00:45:00;Larissa Lima;Adaptador Bluetooth USB;Informática;5;39.9;Maringá;PR;Pix
509;2026-03-19 02:15:00;Leonardo Vieira;Monitor Ultrawide 29;Informática;9;1150.0;Londrina;PR;Boleto Bancário
510;2026-03-19 05:10:00;Enzo Ferreira;Cooler Fan 120mm;Informática;2;45.0;Cambé;PR;Pix
511;2026-03-19 07:16:00;Julia Oliveira;Roteador Wi-Fi 6;Informática;5;320.0;Ibiporã;PR;Pix
512;2026-03-19 08:31:00;Leonardo Alves;Headset Bluetooth;Informática;8;280.0;Maringá;PR;Pix
513;2026-03-19 08:37:00;Beatriz Gomes;Cadeira Gamer;Informática;11;990.0;Arapongas;PR;Boleto Bancário
514;2026-03-19 12:35:00;Gustavo Costa;Processador AMD Ryzen 7;Informática;2;1780.0;Apucarana;PR;Cartão de Crédito
515;2026-03-19 15:15:00;Felipe Oliveira;Headset Bluetooth;Informática;4;280.0;Ibiporã;PR;Boleto Bancário
516;2026-03-19 19:34:00;Amanda Santos;Fonte Real 650W;Informática;7;380.0;Apucarana;PR;Boleto Bancário
517;2026-03-19 21:38:00;Diego Lima;Roteador Wi-Fi 6;Informática;12;320.0;Apucarana;PR;Cartão de Crédito
518;2026-03-20 01:14:00;André Lima;Cooler Fan 120mm;Informática;7;45.0;Ibiporã;PR;Boleto Bancário
519;2026-03-20 03:11:00;Maria Fernandes;Teclado Mecânico;Informática;9;249.9;Maringá;PR;Pix
520;2026-03-20 08:23:00;Bruna Oliveira;Mouse Gamer RGB;Informática;4;149.9;Cambé;PR;Pix
521;2026-03-20 14:38:00;Daniel Alves;SSD 2TB NVMe;Informática;11;820.0;Maringá;PR;Pix
522;2026-03-20 15:01:00;Vitor Lima;Filtro Linha 6 Tomadas;Informática;4;49.9;Ibiporã;PR;Cartão de Crédito
523;2026-03-20 23:01:00;João Lopes;Gabinete Gamer ATX;Informática;4;320.0;Maringá;PR;Cartão de Crédito
524;2026-03-20 23:55:00;João Pereira;Notebook Home;Informática;3;2499.0;Londrina;PR;Cartão de Crédito
525;2026-03-21 10:22:00;Amanda Vieira;Placa-Mãe MSI Gaming;Informática;11;890.0;Arapongas;PR;Boleto Bancário
526;2026-03-21 16:25:00;André Costa;Processador Intel i7;Informática;9;1950.0;Londrina;PR;Pix
527;2026-03-21 17:00:00;Aline Lopes;Headset Gamer;Informática;6;199.9;Arapongas;PR;Boleto Bancário
528;2026-03-21 18:43:00;Thiago Fernandes;Water Cooler 240mm;Informática;3;410.0;Cambé;PR;Pix
529;2026-03-21 22:07:00;Vitor Lopes;Caixa de Som PC;Informática;10;120.0;Maringá;PR;Cartão de Crédito
530;2026-03-22 00:13:00;Pedro Carvalho;Monitor 4K 32;Informática;8;2400.0;Cambé;PR;Cartão de Crédito
531;2026-03-22 03:15:00;Gustavo Lopes;Monitor Ultrawide 29;Informática;7;1150.0;Ibiporã;PR;Cartão de Crédito
532;2026-03-22 06:48:00;Gabriel Fernandes;Monitor 21.5 IPS;Informática;12;599.0;Cambé;PR;Pix
533;2026-03-22 13:02:00;Amanda Souza;Mouse Gamer RGB;Informática;1;149.9;Londrina;PR;Boleto Bancário
534;2026-03-22 13:38:00;Vitor Oliveira;HD Externo 2TB;Informática;10;449.0;Londrina;PR;Pix
535;2026-03-22 18:27:00;Letícia Santos;Headset Gamer;Informática;5;199.9;Maringá;PR;Boleto Bancário
536;2026-03-22 19:24:00;Letícia Carvalho;Gabinete Gamer ATX;Informática;5;320.0;Arapongas;PR;Boleto Bancário
537;2026-03-22 21:16:00;Diego Carvalho;Teclado Mecânico;Informática;3;249.9;Arapongas;PR;Pix
538;2026-03-22 22:20:00;Felipe Lopes;HD Externo 2TB;Informática;12;449.0;Apucarana;PR;Pix
539;2026-03-23 05:25:00;Mateus Barbosa;Caixa de Som PC;Informática;8;120.0;Maringá;PR;Boleto Bancário
540;2026-03-23 06:23:00;Julia Oliveira;Memória RAM 32GB DDR5;Informática;11;750.0;Maringá;PR;Cartão de Crédito
541;2026-03-23 11:06:00;Larissa Soares;Nobreak 1500VA;Informática;4;799.0;Cambé;PR;Pix
542;2026-03-23 14:39:00;Rafael Soares;Headset Bluetooth;Informática;3;280.0;Ibiporã;PR;Cartão de Crédito
543;2026-03-23 17:05:00;Diego Lima;Monitor Gamer 24 144Hz;Informática;3;980.0;Arapongas;PR;Pix
544;2026-03-23 18:38:00;João Vieira;Memória RAM 32GB DDR5;Informática;9;750.0;Cambé;PR;Boleto Bancário
545;2026-03-23 21:22:00;João Alves;Mouse Gamer RGB;Informática;5;149.9;Apucarana;PR;Boleto Bancário
546;2026-03-23 23:30:00;Mateus Pereira;Adaptador Bluetooth USB;Informática;7;39.9;Londrina;PR;Boleto Bancário
547;2026-03-24 00:11:00;Rodrigo Gomes;SSD 1TB NVMe;Informática;4;450.0;Apucarana;PR;Pix
548;2026-03-24 03:05:00;Rodrigo Fernandes;Notebook Gamer;Informática;8;5499.0;Ibiporã;PR;Pix
549;2026-03-24 06:44:00;Felipe Alves;Gabinete Gamer ATX;Informática;6;320.0;Cambé;PR;Boleto Bancário
550;2026-03-24 07:19:00;Gustavo Lopes;Gabinete Gamer ATX;Informática;1;320.0;Arapongas;PR;Cartão de Crédito
551;2026-03-24 14:28:00;Amanda Vieira;Teclado de Membrana;Informática;10;79.9;Maringá;PR;Boleto Bancário
552;2026-03-24 20:20:00;João Santos;Adaptador Bluetooth USB;Informática;11;39.9;Cambé;PR;Cartão de Crédito
553;2026-03-24 21:06:00;Letícia Souza;Cadeira Gamer;Informática;6;990.0;Apucarana;PR;Boleto Bancário
554;2026-03-24 22:14:00;João Alves;Monitor Ultrawide 29;Informática;12;1150.0;Arapongas;PR;Cartão de Crédito
555;2026-03-25 01:18:00;Yasmin Lima;Headset Bluetooth;Informática;5;280.0;Arapongas;PR;Boleto Bancário
556;2026-03-25 02:25:00;Beatriz Fernandes;SSD 500GB NVMe;Informática;11;260.0;Apucarana;PR;Pix
557;2026-03-25 06:29:00;Letícia Santos;Notebook Gamer;Informática;10;5499.0;Arapongas;PR;Cartão de Crédito
558;2026-03-25 12:00:00;Enzo Soares;Placa-Mãe MSI Gaming;Informática;6;890.0;Maringá;PR;Pix
559;2026-03-25 16:28:00;Larissa Oliveira;Mouse Gamer RGB;Informática;5;149.9;Ibiporã;PR;Pix
560;2026-03-25 18:38:00;Yasmin Costa;Switch Gigabit 8 Portas;Informática;7;135.0;Apucarana;PR;Pix
561;2026-03-25 18:46:00;Felipe Alves;Cadeira Gamer;Informática;12;990.0;Cambé;PR;Boleto Bancário
562;2026-03-25 19:14:00;Guilherme Martins;Mousepad Extended;Informática;3;69.9;Maringá;PR;Cartão de Crédito
563;2026-03-25 21:18:00;Mateus Alves;Memória RAM 32GB DDR5;Informática;4;750.0;Ibiporã;PR;Pix
564;2026-03-25 21:30:00;Daniel Barbosa;Filtro Linha 6 Tomadas;Informática;12;49.9;Londrina;PR;Cartão de Crédito
565;2026-03-26 03:55:00;Ana Souza;SSD 1TB NVMe;Informática;2;450.0;Londrina;PR;Cartão de Crédito
566;2026-03-26 04:42:00;Larissa Pereira;Monitor Gamer 24 144Hz;Informática;1;980.0;Londrina;PR;Pix
567;2026-03-26 18:54:00;André Costa;Monitor 4K 32;Informática;2;2400.0;Londrina;PR;Pix
568;2026-03-26 19:20:00;Diego Soares;Notebook Home;Informática;2;2499.0;Ibiporã;PR;Pix
569;2026-03-26 21:07:00;Vinícius Silva;Mouse Sem Fio;Informática;4;89.9;Ibiporã;PR;Pix
570;2026-03-26 21:54:00;Vitor Barbosa;Mousepad Extended;Informática;3;69.9;Maringá;PR;Boleto Bancário
571;2026-03-27 02:21:00;Rafael Silva;SSD 1TB NVMe;Informática;1;450.0;Ibiporã;PR;Pix
572;2026-03-27 02:52:00;Rafael Almeida;Mouse Gamer RGB;Informática;8;149.9;Cambé;PR;Pix
573;2026-03-27 04:02:00;Arthur Lopes;Repetidor Wi-Fi;Informática;3;89.0;Ibiporã;PR;Boleto Bancário
574;2026-03-27 04:08:00;Enzo Almeida;SSD 2TB NVMe;Informática;10;820.0;Arapongas;PR;Boleto Bancário
575;2026-03-27 07:08:00;Felipe Oliveira;Filtro Linha 6 Tomadas;Informática;10;49.9;Arapongas;PR;Boleto Bancário
576;2026-03-27 09:58:00;Beatriz Costa;Notebook Gamer;Informática;9;5499.0;Apucarana;PR;Pix
577;2026-03-27 13:52:00;Lucas Vieira;Monitor Gamer 24 144Hz;Informática;4;980.0;Londrina;PR;Pix
578;2026-03-27 17:48:00;Diego Carvalho;Mouse Sem Fio;Informática;7;89.9;Apucarana;PR;Cartão de Crédito
579;2026-03-28 03:29:00;Diego Lima;Mouse Sem Fio;Informática;1;89.9;Cambé;PR;Cartão de Crédito
580;2026-03-28 07:21:00;Rafael Oliveira;Teclado de Membrana;Informática;8;79.9;Cambé;PR;Cartão de Crédito
581;2026-03-28 08:48:00;Thiago Fernandes;Impressora Tanque Tinta;Informática;8;1100.0;Apucarana;PR;Cartão de Crédito
582;2026-03-28 09:36:00;Leonardo Santos;Cadeira Gamer;Informática;5;990.0;Cambé;PR;Cartão de Crédito
583;2026-03-28 12:17:00;Larissa Pereira;Processador Intel i7;Informática;6;1950.0;Maringá;PR;Pix
584;2026-03-28 17:23:00;Felipe Lima;Repetidor Wi-Fi;Informática;7;89.0;Maringá;PR;Cartão de Crédito
585;2026-03-28 18:02:00;Letícia Costa;Scanner de Mesa;Informática;11;650.0;Arapongas;PR;Pix
586;2026-03-28 19:08:00;Amanda Pereira;Fonte Real 650W;Informática;2;380.0;Arapongas;PR;Boleto Bancário
587;2026-03-28 21:38:00;Maria Souza;Fonte Real 750W;Informática;10;490.0;Ibiporã;PR;Boleto Bancário
588;2026-03-29 00:54:00;Letícia Souza;Water Cooler 240mm;Informática;11;410.0;Ibiporã;PR;Boleto Bancário
589;2026-03-29 05:03:00;Guilherme Martins;Water Cooler 240mm;Informática;4;410.0;Londrina;PR;Cartão de Crédito
590;2026-03-29 14:50:00;Felipe Vieira;Memória RAM 32GB DDR5;Informática;2;750.0;Ibiporã;PR;Pix
591;2026-03-29 19:09:00;Aline Ferreira;Notebook Home;Informática;5;2499.0;Ibiporã;PR;Boleto Bancário
592;2026-03-29 20:06:00;Letícia Pereira;Monitor Gamer 27 165Hz;Informática;6;1350.0;Londrina;PR;Cartão de Crédito
593;2026-03-29 22:05:00;Diego Ferreira;Placa de Vídeo RX 7600;Informática;1;1650.0;Maringá;PR;Cartão de Crédito
594;2026-03-30 01:06:00;Felipe Silva;Cooler Fan 120mm;Informática;3;45.0;Ibiporã;PR;Pix
595;2026-03-30 12:08:00;Diego Lima;Nobreak 1500VA;Informática;4;799.0;Londrina;PR;Cartão de Crédito
596;2026-03-30 13:07:00;Lucas Costa;Processador Intel i7;Informática;4;1950.0;Apucarana;PR;Pix
597;2026-03-30 14:41:00;Guilherme Ribeiro;Mouse Sem Fio;Informática;6;89.9;Arapongas;PR;Boleto Bancário
598;2026-03-30 16:57:00;Beatriz Lima;Placa de Vídeo RTX 4060;Informática;2;2100.0;Maringá;PR;Cartão de Crédito
599;2026-03-30 18:19:00;Enzo Rodrigues;Water Cooler 240mm;Informática;7;410.0;Londrina;PR;Boleto Bancário
600;2026-03-30 22:04:00;Amanda Gomes;Monitor Gamer 24 144Hz;Informática;4;980.0;Apucarana;PR;Pix
601;2026-03-31 00:26:00;João Ribeiro;Processador Intel i7;Informática;12;1950.0;Maringá;PR;Pix
602;2026-03-31 03:11:00;Arthur Lopes;Cadeira Gamer;Informática;4;990.0;Ibiporã;PR;Cartão de Crédito
603;2026-03-31 11:54:00;Beatriz Gomes;HD Externo 1TB;Informática;12;299.0;Londrina;PR;Boleto Bancário
604;2026-03-31 13:21:00;Yasmin Almeida;Tablet Android 10;Informática;8;899.0;Arapongas;PR;Boleto Bancário
605;2026-03-31 15:06:00;Gabriel Lima;Mouse Sem Fio;Informática;3;89.9;Ibiporã;PR;Boleto Bancário
606;2026-03-31 17:59:00;Daniel Souza;Placa de Vídeo RTX 4060;Informática;9;2100.0;Cambé;PR;Cartão de Crédito
607;2026-04-01 01:03:00;Gustavo Costa;Gabinete Gamer ATX;Informática;11;320.0;Apucarana;PR;Cartão de Crédito
608;2026-04-01 02:25:00;Vitor Ferreira;Headset Gamer;Informática;11;199.9;Maringá;PR;Cartão de Crédito
609;2026-04-01 03:36:00;Felipe Oliveira;Fonte Real 750W;Informática;7;490.0;Apucarana;PR;Cartão de Crédito
610;2026-04-01 05:08:00;Leonardo Almeida;SSD 1TB NVMe;Informática;10;450.0;Londrina;PR;Pix
611;2026-04-01 05:41:00;Diego Lima;Fonte Real 750W;Informática;1;490.0;Cambé;PR;Boleto Bancário
612;2026-04-01 07:36:00;Amanda Souza;Monitor Gamer 24 144Hz;Informática;10;980.0;Maringá;PR;Pix
613;2026-04-01 07:40:00;Bruna Martins;Cadeira Gamer;Informática;4;990.0;Maringá;PR;Pix
614;2026-04-01 08:50:00;Vinícius Lopes;Placa-Mãe MSI Gaming;Informática;10;890.0;Apucarana;PR;Boleto Bancário
615;2026-04-01 17:21:00;Rodrigo Gomes;Placa de Vídeo RX 7600;Informática;6;1650.0;Ibiporã;PR;Cartão de Crédito
616;2026-04-01 19:27:00;Gabriel Oliveira;Impressora Tanque Tinta;Informática;2;1100.0;Maringá;PR;Pix
617;2026-04-01 21:49:00;Guilherme Almeida;Fonte Real 650W;Informática;9;380.0;Ibiporã;PR;Pix
618;2026-04-02 00:31:00;Beatriz Rodrigues;Mousepad Extended;Informática;4;69.9;Londrina;PR;Boleto Bancário
619;2026-04-02 01:25:00;João Pereira;Headset Bluetooth;Informática;12;280.0;Maringá;PR;Pix
620;2026-04-02 07:37:00;João Alves;Placa de Vídeo RTX 4060;Informática;12;2100.0;Arapongas;PR;Boleto Bancário
621;2026-04-02 11:27:00;Lucas Vieira;Cooler Fan 120mm;Informática;12;45.0;Arapongas;PR;Cartão de Crédito
622;2026-04-02 18:18:00;Rafael Santos;Adaptador Bluetooth USB;Informática;9;39.9;Apucarana;PR;Pix
623;2026-04-03 02:27:00;Diego Souza;Nobreak 1500VA;Informática;5;799.0;Cambé;PR;Boleto Bancário
624;2026-04-03 03:43:00;Aline Souza;SSD 1TB NVMe;Informática;9;450.0;Maringá;PR;Pix
625;2026-04-03 16:37:00;Amanda Pereira;Cooler Fan 120mm;Informática;9;45.0;Apucarana;PR;Pix
626;2026-04-03 19:48:00;Enzo Rodrigues;Processador Intel i7;Informática;11;1950.0;Cambé;PR;Pix
627;2026-04-03 22:15:00;Rafael Santos;Nobreak 1500VA;Informática;1;799.0;Cambé;PR;Pix
628;2026-04-03 22:57:00;Aline Lopes;Cadeira Gamer;Informática;4;990.0;Apucarana;PR;Boleto Bancário
629;2026-04-04 11:24:00;Mateus Carvalho;Placa-Mãe ASUS Prime;Informática;9;780.0;Arapongas;PR;Cartão de Crédito
630;2026-04-04 11:58:00;Bruno Rodrigues;Monitor 4K 32;Informática;8;2400.0;Cambé;PR;Cartão de Crédito
631;2026-04-04 12:23:00;Letícia Souza;Notebook Home;Informática;6;2499.0;Arapongas;PR;Boleto Bancário
632;2026-04-04 16:32:00;Amanda Oliveira;Mouse Gamer RGB;Informática;2;149.9;Cambé;PR;Boleto Bancário
633;2026-04-04 17:52:00;Gabriel Martins;Placa-Mãe ASUS Prime;Informática;3;780.0;Maringá;PR;Cartão de Crédito
634;2026-04-04 23:08:00;Leonardo Vieira;HD Externo 1TB;Informática;8;299.0;Maringá;PR;Cartão de Crédito
635;2026-04-05 02:34:00;Aline Santos;Placa de Vídeo RTX 4060;Informática;11;2100.0;Arapongas;PR;Boleto Bancário
636;2026-04-05 03:48:00;Diego Alves;Monitor Gamer 27 165Hz;Informática;10;1350.0;Ibiporã;PR;Boleto Bancário
637;2026-04-05 06:28:00;Mateus Pereira;Gabinete Gamer ATX;Informática;6;320.0;Maringá;PR;Boleto Bancário
638;2026-04-05 09:04:00;Lucas Martins;Scanner de Mesa;Informática;1;650.0;Maringá;PR;Boleto Bancário
639;2026-04-05 13:56:00;Thiago Vieira;Monitor Gamer 27 165Hz;Informática;8;1350.0;Ibiporã;PR;Cartão de Crédito
640;2026-04-05 14:51:00;Gustavo Lima;Headset Gamer;Informática;12;199.9;Arapongas;PR;Pix
641;2026-04-05 15:35:00;Aline Barbosa;Scanner de Mesa;Informática;10;650.0;Apucarana;PR;Boleto Bancário
642;2026-04-05 16:17:00;Beatriz Rodrigues;Placa de Vídeo RTX 4060;Informática;2;2100.0;Apucarana;PR;Cartão de Crédito
643;2026-04-05 16:35:00;Maria Souza;HD Externo 2TB;Informática;2;449.0;Londrina;PR;Boleto Bancário
644;2026-04-05 17:57:00;Diego Ferreira;Fonte Real 650W;Informática;7;380.0;Maringá;PR;Cartão de Crédito
645;2026-04-06 03:43:00;Mateus Carvalho;Monitor 4K 32;Informática;4;2400.0;Cambé;PR;Boleto Bancário
646;2026-04-06 04:35:00;Gustavo Lima;SSD 2TB NVMe;Informática;12;820.0;Cambé;PR;Pix
647;2026-04-06 04:43:00;Leonardo Vieira;Filtro Linha 6 Tomadas;Informática;11;49.9;Cambé;PR;Pix
648;2026-04-06 07:24:00;Beatriz Gomes;Mini PC Intel;Informática;12;1250.0;Ibiporã;PR;Pix
649;2026-04-06 13:44:00;Beatriz Fernandes;Memória RAM 8GB DDR4;Informática;3;180.0;Cambé;PR;Pix
650;2026-04-06 22:09:00;Daniel Carvalho;Monitor Ultrawide 29;Informática;11;1150.0;Maringá;PR;Boleto Bancário
651;2026-04-07 02:28:00;Arthur Lopes;Switch Gigabit 8 Portas;Informática;6;135.0;Apucarana;PR;Boleto Bancário
652;2026-04-07 04:10:00;Bruna Vieira;Mouse Gamer RGB;Informática;7;149.9;Ibiporã;PR;Pix
653;2026-04-07 12:05:00;Gabriel Lima;Nobreak 1500VA;Informática;10;799.0;Maringá;PR;Boleto Bancário
654;2026-04-07 12:45:00;Yasmin Vieira;Roteador Wi-Fi 6;Informática;7;320.0;Cambé;PR;Boleto Bancário
655;2026-04-07 13:11:00;Felipe Alves;Gabinete Gamer ATX;Informática;8;320.0;Arapongas;PR;Pix
656;2026-04-07 20:50:00;Gustavo Pereira;Processador Intel i7;Informática;1;1950.0;Apucarana;PR;Boleto Bancário
657;2026-04-07 21:38:00;Maria Souza;Processador AMD Ryzen 7;Informática;3;1780.0;Apucarana;PR;Cartão de Crédito
658;2026-04-08 02:49:00;Vitor Lopes;Mouse Sem Fio;Informática;4;89.9;Apucarana;PR;Cartão de Crédito
659;2026-04-08 04:52:00;Amanda Souza;Cadeira Gamer;Informática;5;990.0;Cambé;PR;Boleto Bancário
660;2026-04-08 07:15:00;Aline Santos;Repetidor Wi-Fi;Informática;10;89.0;Maringá;PR;Cartão de Crédito
661;2026-04-08 10:01:00;Beatriz Gomes;Placa de Vídeo RTX 4060;Informática;6;2100.0;Maringá;PR;Cartão de Crédito
662;2026-04-08 10:28:00;Diego Carvalho;Gabinete Gamer ATX;Informática;10;320.0;Maringá;PR;Cartão de Crédito
663;2026-04-08 12:35:00;Lucas Pereira;Gabinete Gamer ATX;Informática;2;320.0;Cambé;PR;Pix
664;2026-04-08 12:42:00;Arthur Fernandes;Adaptador Bluetooth USB;Informática;12;39.9;Londrina;PR;Boleto Bancário
665;2026-04-08 14:55:00;Gustavo Costa;Mouse Gamer RGB;Informática;3;149.9;Arapongas;PR;Boleto Bancário
666;2026-04-08 16:20:00;Julia Oliveira;Impressora Tanque Tinta;Informática;2;1100.0;Cambé;PR;Boleto Bancário
667;2026-04-08 17:45:00;André Almeida;Mouse Sem Fio;Informática;12;89.9;Cambé;PR;Pix
668;2026-04-08 18:53:00;Thiago Ribeiro;Placa-Mãe MSI Gaming;Informática;1;890.0;Apucarana;PR;Pix
669;2026-04-08 19:33:00;Julia Carvalho;Microfone Condensador;Informática;2;340.0;Maringá;PR;Boleto Bancário
