id_venda;data;cliente;produto;categoria;quantidade;valor_unitario;cidade;estado;forma_pagamento
462;14/03/2026 15:38;Gustavo Costa;Monitor Gamer 24 144Hz;Informática;3;980.0;Maringá;PR;Pix
463;14/03/2026 16:42;Thiago Rodrigues;Switch Gigabit 8 Portas;Informática;10;135.0;Maringá;PR;Boleto Bancário
464;14/03/2026 21:43;Pedro Oliveira;Tablet Android 10;Informática;5;899.0;Maringá;PR;Boleto Bancário
465;14/03/2026 22:55;Enzo Ferreira;Mini PC Intel;Informática;8;1250.0;Cambé;PR;Boleto Bancário
466;14/03/2026 23:50;Vinícius Silva;Placa-Mãe ASUS Prime;Informática;7;780.0;Arapongas;PR;Cartão de Crédito
467;15/03/2026 02:24;Larissa Fernandes;Memória RAM 8GB DDR4;Informática;4;180.0;Cambé;PR;Boleto Bancário
468;15/03/2026 05:49;Felipe Lopes;Mini PC Intel;Informática;3;1250.0;Cambé;PR;Cartão de Crédito
469;15/03/2026 07:19;Rafael Almeida;SSD 2TB NVMe;Informática;10;820.0;Cambé;PR;Cartão de Crédito
470;15/03/2026 07:47;Thiago Soares;Roteador Wi-Fi 6;Informática;2;320.0;Londrina;PR;Pix
471;15/03/2026 11:55;Enzo Vieira;Tablet Android 10;Informática;10;899.0;Cambé;PR;Cartão de Crédito
472;15/03/2026 13:11;Amanda Vieira;Cadeira Gamer;Informática;11;990.0;Arapongas;PR;Boleto Bancário
473;15/03/2026 14:07;Mateus Santos;Webcam Full HD;Informática;1;210.0;Ibiporã;PR;Boleto Bancário
474;15/03/2026 14:56;Vinícius Silva;Microfone Condensador;Informática;8;340.0;Arapongas;PR;Pix
475;15/03/2026 19:19;Felipe Santos;Cabo de Rede CAT6 5m;Informática;12;25.0;Cambé;PR;Cartão de Crédito
476;15/03/2026 20:03;Rodrigo Ribeiro;Microfone Condensador;Informática;5;340.0;Arapongas;PR;Cartão de Crédito
477;15/03/2026 21:34;Letícia Souza;Placa-Mãe MSI Gaming;Informática;10;890.0;Cambé;PR;Pix
478;15/03/2026 22:05;Letícia Pereira;Gabinete Gamer ATX;Informática;1;320.0;Ibiporã;PR;Boleto Bancário
479;15/03/2026 22:13;Julia Oliveira;Processador Intel i7;Informática;9;1950.0;Londrina;PR;Boleto Bancário
480;16/03/2026 01:00;Arthur Pereira;Processador Intel i7;Informática;11;1950.0;Maringá;PR;Boleto Bancário
481;16/03/2026 07:52;Vitor Souza;Mouse Gamer RGB;Informática;6;149.9;Londrina;PR;Cartão de Crédito
482;16/03/2026 09:54;João Santos;Microfone Condensador;Informática;10;340.0;Apucarana;PR;Pix
483;16/03/2026 13:00;Pedro Carvalho;Roteador Wi-Fi 6;Informática;10;320.0;Apucarana;PR;Boleto Bancário
484;16/03/2026 13:24;Bruno Rodrigues;Water Cooler 240mm;Informática;7;410.0;Maringá;PR;Pix
485;16/03/2026 16:45;Gustavo Lima;Repetidor Wi-Fi;Informática;8;89.0;Maringá;PR;Pix
486;16/03/2026 22:08;Gustavo Lima;Repetidor Wi-Fi;Informática;8;89.0;Apucarana;PR;Pix
487;16/03/2026 23:44;Gustavo Lopes;Adaptador Bluetooth USB;Informática;12;39.9;Arapongas;PR;Boleto Bancário
488;17/03/2026 00:53;Mateus Carvalho;Memória RAM 32GB DDR5;Informática;2;750.0;Ibiporã;PR;Cartão de Crédito
489;17/03/2026 03:32;Daniel Barbosa;Mousepad Extended;Informática;3;69.9;Londrina;PR;Cartão de Crédito
490;17/03/2026 07:45;Leonardo Ferreira;Monitor Ultrawide 29;Informática;6;1150.0;Cambé;PR;Boleto Bancário
491;17/03/2026 11:39;Vinícius Lopes;Impressora Tanque Tinta;Informática;12;1100.0;Londrina;PR;Cartão de Crédito
492;17/03/2026 13:58;Felipe Oliveira;Headset Bluetooth;Informática;1;280.0;Londrina;PR;Cartão de Crédito
493;17/03/2026 14:32;Larissa Ribeiro;Monitor Gamer 24 144Hz;Informática;7;980.0;Londrina;PR;Cartão de Crédito
494;17/03/2026 17:08;Vitor Lopes;Gabinete Gamer ATX;Informática;6;320.0;Londrina;PR;Boleto Bancário
495;18/03/2026 00:02;Gustavo Pereira;Placa de Vídeo RTX 4060;Informática;7;2100.0;Arapongas;PR;Boleto Bancário
496;18/03/2026 01:51;Amanda Costa;Notebook Pro;Informática;5;6200.0;Ibiporã;PR;Boleto Bancário
497;18/03/2026 07:19;Enzo Rodrigues;Placa de Vídeo RX 7600;Informática;3;1650.0;Ibiporã;PR;Pix
498;18/03/2026 12:11;Diego Lima;Mousepad Extended;Informática;4;69.9;Ibiporã;PR;Boleto Bancário
499;18/03/2026 12:54;Maria Lima;Cooler Fan 120mm;Informática;1;45.0;Cambé;PR;Boleto Bancário
500;18/03/2026 15:50;Rodrigo Carvalho;Monitor 4K 32;Informática;4;2400.0;Cambé;PR;Cartão de Crédito
501;18/03/2026 15:52;André Almeida;Mini PC Intel;Informática;6;1250.0;Maringá;PR;Boleto Bancário
502;18/03/2026 16:19;Bruno Lima;Processador Intel i7;Informática;2;1950.0;Apucarana;PR;Pix
503;18/03/2026 18:21;Bruna Pereira;Teclado de Membrana;Informática;7;79.9;Arapongas;PR;Boleto Bancário
504;18/03/2026 18:37;Maria Souza;HD Externo 1TB;Informática;1;299.0;Ibiporã;PR;Boleto Bancário
505;18/03/2026 18:38;André Lima;Placa-Mãe ASUS Prime;Informática;9;780.0;Apucarana;PR;Boleto Bancário
506;18/03/2026 19:37;Yasmin Fernandes;Repetidor Wi-Fi;Informática;6;89.0;Apucarana;PR;Pix
507;18/03/2026 21:52;Mateus Fernandes;Fonte Real 650W;Informática;4;380.0;Arapongas;PR;Pix
508;19/03/2026 00:45;Larissa Lima;Adaptador Bluetooth USB;Informática;5;39.9;Maringá;PR;Pix
509;19/03/2026 02:15;Leonardo Vieira;Monitor Ultrawide 29;Informática;9;1150.0;Londrina;PR;Boleto Bancário
510;19/03/2026 05:10;Enzo Ferreira;Cooler Fan 120mm;Informática;2;45.0;Cambé;PR;Pix
511;19/03/2026 07:16;Julia Oliveira;Roteador Wi-Fi 6;Informática;5;320.0;Ibiporã;PR;Pix
512;19/03/2026 08:31;Leonardo Alves;Headset Bluetooth;Informática;8;280.0;Maringá;PR;Pix
513;19/03/2026 08:37;Beatriz Gomes;Cadeira Gamer;Informática;11;990.0;Arapongas;PR;Boleto Bancário
514;19/03/2026 12:35;Gustavo Costa;Processador AMD Ryzen 7;Informática;2;1780.0;Apucarana;PR;Cartão de Crédito
515;19/03/2026 15:15;Felipe Oliveira;Headset Bluetooth;Informática;4;280.0;Ibiporã;PR;Boleto Bancário
516;19/03/2026 19:34;Amanda Santos;Fonte Real 650W;Informática;7;380.0;Apucarana;PR;Boleto Bancário
517;19/03/2026 21:38;Diego Lima;Roteador Wi-Fi 6;Informática;12;320.0;Apucarana;PR;Cartão de Crédito
518;20/03/2026 01:14;André Lima;Cooler Fan 120mm;Informática;7;45.0;Ibiporã;PR;Boleto Bancário
519;20/03/2026 03:11;Maria Fernandes;Teclado Mecânico;Informática;9;249.9;Maringá;PR;Pix
520;20/03/2026 08:23;Bruna Oliveira;Mouse Gamer RGB;Informática;4;149.9;Cambé;PR;Pix
521;20/03/2026 14:38;Daniel Alves;SSD 2TB NVMe;Informática;11;820.0;Maringá;PR;Pix
522;20/03/2026 15:01;Vitor Lima;Filtro Linha 6 Tomadas;Informática;4;49.9;Ibiporã;PR;Cartão de Crédito
523;20/03/2026 23:01;João Lopes;Gabinete Gamer ATX;Informática;4;320.0;Maringá;PR;Cartão de Crédito
524;20/03/2026 23:55;João Pereira;Notebook Home;Informática;3;2499.0;Londrina;PR;Cartão de Crédito
525;21/03/2026 10:22;Amanda Vieira;Placa-Mãe MSI Gaming;Informática;11;890.0;Arapongas;PR;Boleto Bancário
526;21/03/2026 16:25;André Costa;Processador Intel i7;Informática;9;1950.0;Londrina;PR;Pix
527;21/03/2026 17:00;Aline Lopes;Headset Gamer;Informática;6;199.9;Arapongas;PR;Boleto Bancário
528;21/03/2026 18:43;Thiago Fernandes;Water Cooler 240mm;Informática;3;410.0;Cambé;PR;Pix
529;21/03/2026 22:07;Vitor Lopes;Caixa de Som PC;Informática;10;120.0;Maringá;PR;Cartão de Crédito
530;22/03/2026 00:13;Pedro Carvalho;Monitor 4K 32;Informática;8;2400.0;Cambé;PR;Cartão de Crédito
531;22/03/2026 03:15;Gustavo Lopes;Monitor Ultrawide 29;Informática;7;1150.0;Ibiporã;PR;Cartão de Crédito
532;22/03/2026 06:48;Gabriel Fernandes;Monitor 21.5 IPS;Informática;12;599.0;Cambé;PR;Pix
533;22/03/2026 13:02;Amanda Souza;Mouse Gamer RGB;Informática;1;149.9;Londrina;PR;Boleto Bancário
534;22/03/2026 13:38;Vitor Oliveira;HD Externo 2TB;Informática;10;449.0;Londrina;PR;Pix
535;22/03/2026 18:27;Letícia Santos;Headset Gamer;Informática;5;199.9;Maringá;PR;Boleto Bancário
536;22/03/2026 19:24;Letícia Carvalho;Gabinete Gamer ATX;Informática;5;320.0;Arapongas;PR;Boleto Bancário
537;22/03/2026 21:16;Diego Carvalho;Teclado Mecânico;Informática;3;249.9;Arapongas;PR;Pix
538;22/03/2026 22:20;Felipe Lopes;HD Externo 2TB;Informática;12;449.0;Apucarana;PR;Pix
539;23/03/2026 05:25;Mateus Barbosa;Caixa de Som PC;Informática;8;120.0;Maringá;PR;Boleto Bancário
540;23/03/2026 06:23;Julia Oliveira;Memória RAM 32GB DDR5;Informática;11;750.0;Maringá;PR;Cartão de Crédito
541;23/03/2026 11:06;Larissa Soares;Nobreak 1500VA;Informática;4;799.0;Cambé;PR;Pix
542;23/03/2026 14:39;Rafael Soares;Headset Bluetooth;Informática;3;280.0;Ibiporã;PR;Cartão de Crédito
543;23/03/2026 17:05;Diego Lima;Monitor Gamer 24 144Hz;Informática;3;980.0;Arapongas;PR;Pix
544;23/03/2026 18:38;João Vieira;Memória RAM 32GB DDR5;Informática;9;750.0;Cambé;PR;Boleto Bancário
545;23/03/2026 21:22;João Alves;Mouse Gamer RGB;Informática;5;149.9;Apucarana;PR;Boleto Bancário
546;23/03/2026 23:30;Mateus Pereira;Adaptador Bluetooth USB;Informática;7;39.9;Londrina;PR;Boleto Bancário
547;24/03/2026 00:11;Rodrigo Gomes;SSD 1TB NVMe;Informática;4;450.0;Apucarana;PR;Pix
548;24/03/2026 03:05;Rodrigo Fernandes;Notebook Gamer;Informática;8;5499.0;Ibiporã;PR;Pix
549;24/03/2026 06:44;Felipe Alves;Gabinete Gamer ATX;Informática;6;320.0;Cambé;PR;Boleto Bancário
550;24/03/2026 07:19;Gustavo Lopes;Gabinete Gamer ATX;Informática;1;320.0;Arapongas;PR;Cartão de Crédito
551;24/03/2026 14:28;Amanda Vieira;Teclado de Membrana;Informática;10;79.9;Maringá;PR;Boleto Bancário
552;24/03/2026 20:20;João Santos;Adaptador Bluetooth USB;Informática;11;39.9;Cambé;PR;Cartão de Crédito
553;24/03/2026 21:06;Letícia Souza;Cadeira Gamer;Informática;6;990.0;Apucarana;PR;Boleto Bancário
554;24/03/2026 22:14;João Alves;Monitor Ultrawide 29;Informática;12;1150.0;Arapongas;PR;Cartão de Crédito
555;25/03/2026 01:18;Yasmin Lima;Headset Bluetooth;Informática;5;280.0;Arapongas;PR;Boleto Bancário
556;25/03/2026 02:25;Beatriz Fernandes;SSD 500GB NVMe;Informática;11;260.0;Apucarana;PR;Pix
557;25/03/2026 06:29;Letícia Santos;Notebook Gamer;Informática;10;5499.0;Arapongas;PR;Cartão de Crédito
558;25/03/2026 12:00;Enzo Soares;Placa-Mãe MSI Gaming;Informática;6;890.0;Maringá;PR;Pix
559;25/03/2026 16:28;Larissa Oliveira;Mouse Gamer RGB;Informática;5;149.9;Ibiporã;PR;Pix
560;25/03/2026 18:38;Yasmin Costa;Switch Gigabit 8 Portas;Informática;7;135.0;Apucarana;PR;Pix
561;25/03/2026 18:46;Felipe Alves;Cadeira Gamer;Informática;12;990.0;Cambé;PR;Boleto Bancário
562;25/03/2026 19:14;Guilherme Martins;Mousepad Extended;Informática;3;69.9;Maringá;PR;Cartão de Crédito
563;25/03/2026 21:18;Mateus Alves;Memória RAM 32GB DDR5;Informática;4;750.0;Ibiporã;PR;Pix
564;25/03/2026 21:30;Daniel Barbosa;Filtro Linha 6 Tomadas;Informática;12;49.9;Londrina;PR;Cartão de Crédito
565;26/03/2026 03:55;Ana Souza;SSD 1TB NVMe;Informática;2;450.0;Londrina;PR;Cartão de Crédito
566;26/03/2026 04:42;Larissa Pereira;Monitor Gamer 24 144Hz;Informática;1;980.0;Londrina;PR;Pix
567;26/03/2026 18:54;André Costa;Monitor 4K 32;Informática;2;2400.0;Londrina;PR;Pix
568;26/03/2026 19:20;Diego Soares;Notebook Home;Informática;2;2499.0;Ibiporã;PR;Pix
569;26/03/2026 21:07;Vinícius Silva;Mouse Sem Fio;Informática;4;89.9;Ibiporã;PR;Pix
570;26/03/2026 21:54;Vitor Barbosa;Mousepad Extended;Informática;3;69.9;Maringá;PR;Boleto Bancário
571;27/03/2026 02:21;Rafael Silva;SSD 1TB NVMe;Informática;1;450.0;Ibiporã;PR;Pix
572;27/03/2026 02:52;Rafael Almeida;Mouse Gamer RGB;Informática;8;149.9;Cambé;PR;Pix
573;27/03/2026 04:02;Arthur Lopes;Repetidor Wi-Fi;Informática;3;89.0;Ibiporã;PR;Boleto Bancário
574;27/03/2026 04:08;Enzo Almeida;SSD 2TB NVMe;Informática;10;820.0;Arapongas;PR;Boleto Bancário
575;27/03/2026 07:08;Felipe Oliveira;Filtro Linha 6 Tomadas;Informática;10;49.9;Arapongas;PR;Boleto Bancário
576;27/03/2026 09:58;Beatriz Costa;Notebook Gamer;Informática;9;5499.0;Apucarana;PR;Pix
577;27/03/2026 13:52;Lucas Vieira;Monitor Gamer 24 144Hz;Informática;4;980.0;Londrina;PR;Pix
578;27/03/2026 17:48;Diego Carvalho;Mouse Sem Fio;Informática;7;89.9;Apucarana;PR;Cartão de Crédito
579;28/03/2026 03:29;Diego Lima;Mouse Sem Fio;Informática;1;89.9;Cambé;PR;Cartão de Crédito
580;28/03/2026 07:21;Rafael Oliveira;Teclado de Membrana;Informática;8;79.9;Cambé;PR;Cartão de Crédito
581;28/03/2026 08:48;Thiago Fernandes;Impressora Tanque Tinta;Informática;8;1100.0;Apucarana;PR;Cartão de Crédito
582;28/03/2026 09:36;Leonardo Santos;Cadeira Gamer;Informática;5;990.0;Cambé;PR;Cartão de Crédito
583;28/03/2026 12:17;Larissa Pereira;Processador Intel i7;Informática;6;1950.0;Maringá;PR;Pix
584;28/03/2026 17:23;Felipe Lima;Repetidor Wi-Fi;Informática;7;89.0;Maringá;PR;Cartão de Crédito
585;28/03/2026 18:02;Letícia Costa;Scanner de Mesa;Informática;11;650.0;Arapongas;PR;Pix
586;28/03/2026 19:08;Amanda Pereira;Fonte Real 650W;Informática;2;380.0;Arapongas;PR;Boleto Bancário
587;28/03/2026 21:38;Maria Souza;Fonte Real 750W;Informática;10;490.0;Ibiporã;PR;Boleto Bancário
588;29/03/2026 00:54;Letícia Souza;Water Cooler 240mm;Informática;11;410.0;Ibiporã;PR;Boleto Bancário
589;29/03/2026 05:03;Guilherme Martins;Water Cooler 240mm;Informática;4;410.0;Londrina;PR;Cartão de Crédito
590;29/03/2026 14:50;Felipe Vieira;Memória RAM 32GB DDR5;Informática;2;750.0;Ibiporã;PR;Pix
591;29/03/2026 19:09;Aline Ferreira;Notebook Home;Informática;5;2499.0;Ibiporã;PR;Boleto Bancário
592;29/03/2026 20:06;Letícia Pereira;Monitor Gamer 27 165Hz;Informática;6;1350.0;Londrina;PR;Cartão de Crédito
593;29/03/2026 22:05;Diego Ferreira;Placa de Vídeo RX 7600;Informática;1;1650.0;Maringá;PR;Cartão de Crédito
594;30/03/2026 01:06;Felipe Silva;Cooler Fan 120mm;Informática;3;45.0;Ibiporã;PR;Pix
595;30/03/2026 12:08;Diego Lima;Nobreak 1500VA;Informática;4;799.0;Londrina;PR;Cartão de Crédito
596;30/03/2026 13:07;Lucas Costa;Processador Intel i7;Informática;4;1950.0;Apucarana;PR;Pix
597;30/03/2026 14:41;Guilherme Ribeiro;Mouse Sem Fio;Informática;6;89.9;Arapongas;PR;Boleto Bancário
598;30/03/2026 16:57;Beatriz Lima;Placa de Vídeo RTX 4060;Informática;2;2100.0;Maringá;PR;Cartão de Crédito
599;30/03/2026 18:19;Enzo Rodrigues;Water Cooler 240mm;Informática;7;410.0;Londrina;PR;Boleto Bancário
600;30/03/2026 22:04;Amanda Gomes;Monitor Gamer 24 144Hz;Informática;4;980.0;Apucarana;PR;Pix
601;31/03/2026 00:26;João Ribeiro;Processador Intel i7;Informática;12;1950.0;Maringá;PR;Pix
602;31/03/2026 03:11;Arthur Lopes;Cadeira Gamer;Informática;4;990.0;Ibiporã;PR;Cartão de Crédito
603;31/03/2026 11:54;Beatriz Gomes;HD Externo 1TB;Informática;12;299.0;Londrina;PR;Boleto Bancário
604;31/03/2026 13:21;Yasmin Almeida;Tablet Android 10;Informática;8;899.0;Arapongas;PR;Boleto Bancário
605;31/03/2026 15:06;Gabriel Lima;Mouse Sem Fio;Informática;3;89.9;Ibiporã;PR;Boleto Bancário
606;31/03/2026 17:59;Daniel Souza;Placa de Vídeo RTX 4060;Informática;9;2100.0;Cambé;PR;Cartão de Crédito
607;01/04/2026 01:03;Gustavo Costa;Gabinete Gamer ATX;Informática;11;320.0;Apucarana;PR;Cartão de Crédito
608;01/04/2026 02:25;Vitor Ferreira;Headset Gamer;Informática;11;199.9;Maringá;PR;Cartão de Crédito
609;01/04/2026 03:36;Felipe Oliveira;Fonte Real 750W;Informática;7;490.0;Apucarana;PR;Cartão de Crédito
610;01/04/2026 05:08;Leonardo Almeida;SSD 1TB NVMe;Informática;10;450.0;Londrina;PR;Pix
611;01/04/2026 05:41;Diego Lima;Fonte Real 750W;Informática;1;490.0;Cambé;PR;Boleto Bancário
612;01/04/2026 07:36;Amanda Souza;Monitor Gamer 24 144Hz;Informática;10;980.0;Maringá;PR;Pix
613;01/04/2026 07:40;Bruna Martins;Cadeira Gamer;Informática;4;990.0;Maringá;PR;Pix
614;01/04/2026 08:50;Vinícius Lopes;Placa-Mãe MSI Gaming;Informática;10;890.0;Apucarana;PR;Boleto Bancário
615;01/04/2026 17:21;Rodrigo Gomes;Placa de Vídeo RX 7600;Informática;6;1650.0;Ibiporã;PR;Cartão de Crédito
616;01/04/2026 19:27;Gabriel Oliveira;Impressora Tanque Tinta;Informática;2;1100.0;Maringá;PR;Pix
617;01/04/2026 21:49;Guilherme Almeida;Fonte Real 650W;Informática;9;380.0;Ibiporã;PR;Pix
618;02/04/2026 00:31;Beatriz Rodrigues;Mousepad Extended;Informática;4;69.9;Londrina;PR;Boleto Bancário
619;02/04/2026 01:25;João Pereira;Headset Bluetooth;Informática;12;280.0;Maringá;PR;Pix
620;02/04/2026 07:37;João Alves;Placa de Vídeo RTX 4060;Informática;12;2100.0;Arapongas;PR;Boleto Bancário
621;02/04/2026 11:27;Lucas Vieira;Cooler Fan 120mm;Informática;12;45.0;Arapongas;PR;Cartão de Crédito
622;02/04/2026 18:18;Rafael Santos;Adaptador Bluetooth USB;Informática;9;39.9;Apucarana;PR;Pix
623;03/04/2026 02:27;Diego Souza;Nobreak 1500VA;Informática;5;799.0;Cambé;PR;Boleto Bancário
624;03/04/2026 03:43;Aline Souza;SSD 1TB NVMe;Informática;9;450.0;Maringá;PR;Pix
625;03/04/2026 16:37;Amanda Pereira;Cooler Fan 120mm;Informática;9;45.0;Apucarana;PR;Pix
626;03/04/2026 19:48;Enzo Rodrigues;Processador Intel i7;Informática;11;1950.0;Cambé;PR;Pix
627;03/04/2026 22:15;Rafael Santos;Nobreak 1500VA;Informática;1;799.0;Cambé;PR;Pix
628;03/04/2026 22:57;Aline Lopes;Cadeira Gamer;Informática;4;990.0;Apucarana;PR;Boleto Bancário
629;04/04/2026 11:24;Mateus Carvalho;Placa-Mãe ASUS Prime;Informática;9;780.0;Arapongas;PR;Cartão de Crédito
630;04/04/2026 11:58;Bruno Rodrigues;Monitor 4K 32;Informática;8;2400.0;Cambé;PR;Cartão de Crédito
631;04/04/2026 12:23;Letícia Souza;Notebook Home;Informática;6;2499.0;Arapongas;PR;Boleto Bancário
632;04/04/2026 16:32;Amanda Oliveira;Mouse Gamer RGB;Informática;2;149.9;Cambé;PR;Boleto Bancário
633;04/04/2026 17:52;Gabriel Martins;Placa-Mãe ASUS Prime;Informática;3;780.0;Maringá;PR;Cartão de Crédito
634;04/04/2026 23:08;Leonardo Vieira;HD Externo 1TB;Informática;8;299.0;Maringá;PR;Cartão de Crédito
635;05/04/2026 02:34;Aline Santos;Placa de Vídeo RTX 4060;Informática;11;2100.0;Arapongas;PR;Boleto Bancário
636;05/04/2026 03:48;Diego Alves;Monitor Gamer 27 165Hz;Informática;10;1350.0;Ibiporã;PR;Boleto Bancário
637;05/04/2026 06:28;Mateus Pereira;Gabinete Gamer ATX;Informática;6;320.0;Maringá;PR;Boleto Bancário
638;05/04/2026 09:04;Lucas Martins;Scanner de Mesa;Informática;1;650.0;Maringá;PR;Boleto Bancário
639;05/04/2026 13:56;Thiago Vieira;Monitor Gamer 27 165Hz;Informática;8;1350.0;Ibiporã;PR;Cartão de Crédito
640;05/04/2026 14:51;Gustavo Lima;Headset Gamer;Informática;12;199.9;Arapongas;PR;Pix
641;05/04/2026 15:35;Aline Barbosa;Scanner de Mesa;Informática;10;650.0;Apucarana;PR;Boleto Bancário
642;05/04/2026 16:17;Beatriz Rodrigues;Placa de Vídeo RTX 4060;Informática;2;2100.0;Apucarana;PR;Cartão de Crédito
643;05/04/2026 16:35;Maria Souza;HD Externo 2TB;Informática;2;449.0;Londrina;PR;Boleto Bancário
644;05/04/2026 17:57;Diego Ferreira;Fonte Real 650W;Informática;7;380.0;Maringá;PR;Cartão de Crédito
645;06/04/2026 03:43;Mateus Carvalho;Monitor 4K 32;Informática;4;2400.0;Cambé;PR;Boleto Bancário
646;06/04/2026 04:35;Gustavo Lima;SSD 2TB NVMe;Informática;12;820.0;Cambé;PR;Pix
647;06/04/2026 04:43;Leonardo Vieira;Filtro Linha 6 Tomadas;Informática;11;49.9;Cambé;PR;Pix
648;06/04/2026 07:24;Beatriz Gomes;Mini PC Intel;Informática;12;1250.0;Ibiporã;PR;Pix
649;06/04/2026 13:44;Beatriz Fernandes;Memória RAM 8GB DDR4;Informática;3;180.0;Cambé;PR;Pix
650;06/04/2026 22:09;Daniel Carvalho;Monitor Ultrawide 29;Informática;11;1150.0;Maringá;PR;Boleto Bancário
651;07/04/2026 02:28;Arthur Lopes;Switch Gigabit 8 Portas;Informática;6;135.0;Apucarana;PR;Boleto Bancário
652;07/04/2026 04:10;Bruna Vieira;Mouse Gamer RGB;Informática;7;149.9;Ibiporã;PR;Pix
653;07/04/2026 12:05;Gabriel Lima;Nobreak 1500VA;Informática;10;799.0;Maringá;PR;Boleto Bancário
654;07/04/2026 12:45;Yasmin Vieira;Roteador Wi-Fi 6;Informática;7;320.0;Cambé;PR;Boleto Bancário
655;07/04/2026 13:11;Felipe Alves;Gabinete Gamer ATX;Informática;8;320.0;Arapongas;PR;Pix
656;07/04/2026 20:50;Gustavo Pereira;Processador Intel i7;Informática;1;1950.0;Apucarana;PR;Boleto Bancário
657;07/04/2026 21:38;Maria Souza;Processador AMD Ryzen 7;Informática;3;1780.0;Apucarana;PR;Cartão de Crédito
658;08/04/2026 02:49;Vitor Lopes;Mouse Sem Fio;Informática;4;89.9;Apucarana;PR;Cartão de Crédito
659;08/04/2026 04:52;Amanda Souza;Cadeira Gamer;Informática;5;990.0;Cambé;PR;Boleto Bancário
660;08/04/2026 07:15;Aline Santos;Repetidor Wi-Fi;Informática;10;89.0;Maringá;PR;Cartão de Crédito
661;08/04/2026 10:01;Beatriz Gomes;Placa de Vídeo RTX 4060;Informática;6;2100.0;Maringá;PR;Cartão de Crédito
662;08/04/2026 10:28;Diego Carvalho;Gabinete Gamer ATX;Informática;10;320.0;Maringá;PR;Cartão de Crédito
663;08/04/2026 12:35;Lucas Pereira;Gabinete Gamer ATX;Informática;2;320.0;Cambé;PR;Pix
664;08/04/2026 12:42;Arthur Fernandes;Adaptador Bluetooth USB;Informática;12;39.9;Londrina;PR;Boleto Bancário
665;08/04/2026 14:55;Gustavo Costa;Mouse Gamer RGB;Informática;3;149.9;Arapongas;PR;Boleto Bancário
666;08/04/2026 16:20;Julia Oliveira;Impressora Tanque Tinta;Informática;2;1100.0;Cambé;PR;Boleto Bancário
667;08/04/2026 17:45;André Almeida;Mouse Sem Fio;Informática;12;89.9;Cambé;PR;Pix
668;08/04/2026 18:53;Thiago Ribeiro;Placa-Mãe MSI Gaming;Informática;1;890.0;Apucarana;PR;Pix
669;08/04/2026 19:33;Julia Carvalho;Microfone Condensador;Informática;2;340.0;Maringá;PR;Boleto Bancário
670;08/04/2026 19:43;Amanda Carvalho;Notebook Pro;Informática;1;6200.0;Ibiporã;PR;Boleto Bancário
671;08/04/2026 21:47;Vitor Ferreira;Headset Bluetooth;Informática;5;280.0;Cambé;PR;Cartão de Crédito
672;09/04/2026 06:58;Lucas Vieira;Mouse Gamer RGB;Informática;10;149.9;Maringá;PR;Pix
673;09/04/2026 07:28;Rodrigo Carvalho;Monitor Ultrawide 29;Informática;4;1150.0;Maringá;PR;Cartão de Crédito
674;09/04/2026 09:16;Beatriz Rodrigues;Mini PC Intel;Informática;7;1250.0;Arapongas;PR;Boleto Bancário
675;09/04/2026 10:11;Rodrigo Alves;Adaptador Bluetooth USB;Informática;2;39.9;Maringá;PR;Pix
676;09/04/2026 15:06;Ana Gomes;Cooler Fan 120mm;Informática;3;45.0;Maringá;PR;Pix
677;09/04/2026 15:25;Rafael Almeida;Placa-Mãe MSI Gaming;Informática;10;890.0;Ibiporã;PR;Cartão de Crédito
678;09/04/2026 17:32;Leonardo Ferreira;Repetidor Wi-Fi;Informática;5;89.0;Londrina;PR;Pix
679;09/04/2026 19:26;Felipe Lima;Monitor Ultrawide 29;Informática;12;1150.0;Maringá;PR;Cartão de Crédito
680;09/04/2026 22:09;Ana Alves;Monitor Gamer 24 144Hz;Informática;4;980.0;Arapongas;PR;Pix
681;10/04/2026 11:16;Aline Santos;Notebook Pro;Informática;4;6200.0;Cambé;PR;Boleto Bancário
682;10/04/2026 14:23;Diego Alves;Filtro Linha 6 Tomadas;Informática;4;49.9;Maringá;PR;Cartão de Crédito
683;10/04/2026 21:57;Enzo Rodrigues;Water Cooler 240mm;Informática;7;410.0;Apucarana;PR;Boleto Bancário
684;11/04/2026 04:38;Bruna Martins;Adaptador Bluetooth USB;Informática;2;39.9;Ibiporã;PR;Pix
685;11/04/2026 11:50;Diego Carvalho;Microfone Condensador;Informática;6;340.0;Maringá;PR;Pix
686;11/04/2026 14:49;Enzo Lima;Teclado de Membrana;Informática;11;79.9;Londrina;PR;Pix
687;11/04/2026 18:07;Thiago Silva;SSD 1TB NVMe;Informática;10;450.0;Arapongas;PR;Boleto Bancário
688;11/04/2026 18:36;Arthur Soares;SSD 500GB NVMe;Informática;1;260.0;Maringá;PR;Cartão de Crédito
689;12/04/2026 02:19;Bruna Vieira;Mini PC Intel;Informática;3;1250.0;Ibiporã;PR;Cartão de Crédito
690;12/04/2026 02:23;Felipe Santos;Memória RAM 16GB DDR4;Informática;1;320.0;Maringá;PR;Boleto Bancário
691;12/04/2026 08:00;Rafael Oliveira;SSD 500GB NVMe;Informática;1;260.0;Apucarana;PR;Boleto Bancário
692;12/04/2026 08:52;Larissa Santos;Memória RAM 16GB DDR4;Informática;8;320.0;Arapongas;PR;Cartão de Crédito
